words,value
фальсифицировать,-1
фальшивый,-0.666666666666667
фамилия,0
фамильярный,-0.666666666666667
фанат,-0.333333333333333
фанатизм,-0.75
фанатик,-1.25
фантастика,0.333333333333333
фантастический,1.33333333333333
фантастичный,-0.333333333333333
фантомный,-0.333333333333333
фармацевтический,0
фатальный,-1
фаттах,-0.222222222222222
фашист,-1.33333333333333
фашистский,-0.666666666666667
фбр,0
февральский,0
федеральный,0
федерация,0
федор,0
феерический,-1.33333333333333
фееричный,0.333333333333333
феликс,0
феминистский,-0.333333333333333
феномен,0.666666666666667
феноменальный,0.666666666666667
фермер,0
фернандес,0
фернандо,0
фетиш,0
фешенебельный,0.666666666666667
фигня,-1.5
фиговый,-1.33333333333333
фигура,-0.166666666666667
фигурировать,0
фигурный,0
фидель,0
физик,0
физико-математический,0
фиктивный,-1
филадельфия,0
филигранный,0.666666666666667
филиппинский,0
филологический,0
философ,0.333333333333333
философский,0.222222222222222
фильтр,0
фильтрация,0
финальный,0.333333333333333
финансирование,0.333333333333333
финансировать,0.25
финансироваться,0.2
финансист,0
финансовый,0.333333333333333
финансы,-0.111111111111111
финляндия,0
финский,0
фирма,0
фирменный,0
фишка,-0.166666666666667
флагман,0
фланг,0
флотский,0
фмс,0
фокус-группа,0
фокусировать,0.5
фон,0
фонд,0
фоновый,0
формальность,0
формальный,-0.666666666666667
формат,0
формирование,-0.222222222222222
формировать,0.333333333333333
формироваться,0.25
формула,0
формулировка,0
форсировать,0
фотогеничный,0.666666666666667
фракция,0
франкфурт,0
франсиско,0
французский,0
фрау,0
фрейдистский,0
фридрих,0
фронт,-0.222222222222222
фронтовик,0
фрунзенский,0
фу,-1
фундаментальный,0
функциональный,0.333333333333333
функционирование,0
функционировать,0
функция,0.333333333333333
фунт,0
ха-ха,-0.333333333333333
хабаровск,0
хабаровский,0
хадж,0
хайнань,0
хакер,0
хакерский,-0.75
халатность,-1.66666666666667
халатный,-1
халтура,-0.333333333333333
халява,0.666666666666667
халявный,0
хамид,0
хамоватый,-1.66666666666667
хамовник,0
хамовнический,0
хамский,-1.33333333333333
хан,0
ханжество,-1.33333333333333
ханство,0
ханты-мансийск,0
хаотичный,-0.6
характер,0
характеристика,0
характерный,0
харизматический,0.666666666666667
харизматичный,1
харьков,0
харьковский,0
хасид,0
хвалебный,0.333333333333333
хваленый,-0.666666666666667
хвастаться,-1
хвататься,-0.25
хдс,0
хе-хе,0
хельсинкский,0
хер,-1.66666666666667
херсонес,0.333333333333333
хиллари,-0.222222222222222
химиотерапия,-0.333333333333333
химический,-0.444444444444444
хирург,0
хирургический,0.333333333333333
хирургия,0
хитрость,-0.75
хитроумный,0
хитрый,1
хихикать,0
хищение,-1.33333333333333
хищник,-1
хлипкий,-1
хмурый,-1
ход,0
ходатайство,0
ходатайствовать,0.111111111111111
хозяин,-0.25
хозяйственный,0.333333333333333
хозяйство,0.222222222222222
холод,-0.666666666666667
холодить,0
хорватия,0
хорватский,0
хорошенько,0.666666666666667
хорошеть,1.33333333333333
