id,name,sex,age,contact_state
45832428,"Julie, Kid And Cat Lover Sweetheart",Female,Young,MA
45833474,Rahul,Male,Adult,MA
45833210,Gizmo,Male,Baby,MA
45833053,Gamora,Female,Young,CT
45832357,Shiloh,Male,Adult,NY
45832359,Levi,Male,Adult,NY
45832017,Joey,Male,Young,NY
45831825,Iris,Female,Baby,NH
45831792,Cassis,Female,Baby,NH
45831512,Archie Sb,Male,Baby,RI
45831497,Blaze Sb,Male,Baby,RI
45831501,Riley,Male,Baby,CT
45830319,"Puck, Aka  Thatcher",Male,Young,MA
45830583,Trudy (P),Female,Baby,NY
45830500,Lena,Female,Adult,CT
45830495,Brownie Batter,Female,Baby,MA
45830492,Cake Batter,Female,Adult,MA
45830496,Allie,Female,Baby,MA
45829621,Axel,Male,Baby,NY
45829569,Molly - Fostered In Mass,Female,Baby,CT
45829550,Odin,Male,Young,VT
45829516,Jack,Male,Young,VT
45829452,Snow,Female,Adult,CT
45829404,Macaroni,Male,Young,NY
45829242,Audra,Female,Young,NY
45829077,Bradford - Snuggliest Pup!,Male,Baby,NY
45829003,Plinko Aa Cp,Male,Young,RI
45828877,Susy,Female,Baby,NY
45828250,Honey,Female,Adult,CT
45828053,Dottie,Female,Adult,NY
45827917,Budd,Male,Young,CT
45826504,Rusty,Male,Adult,MA
45826516,Ike,Male,Adult,NY
45826426,Pudge,Male,Adult,NY
45826001,Kimbra,Female,Baby,CT
45825991,Goldie,Female,Baby,CT
45825913,Fletch,Male,Young,CT
45825623,Cindy,Female,Baby,CT
45825590,Courtesy Post:  Sally,Female,Young,CT
45825095,June,Female,Young,CT
45825030,Benji - In Ct,Male,Baby,CT
45824825,Luna,Female,Adult,MA
45824818,Nubbin,Male,Baby,NY
45811665,Marlin,Male,Adult,RI
45811667,Lily Air,Female,Senior,RI
45811655,Gizmo,Male,Adult,RI
45811656,Laurel,Male,Young,RI
45811658,Kodiak,Male,Adult,RI
45811663,Sophia Howlen,Female,Baby,RI
45811664,Zoey Zip,Female,Adult,RI
45811669,Panda,Female,Adult,RI
45811671,Joy Joy,Female,Young,RI
45811672,Cassie,Female,Adult,RI
45811673,Phoebe,Female,Adult,RI
45811679,Ll Drool J,Male,Baby,RI
45811681,Eddie Money,Male,Adult,RI
45811682,Gabby,Female,Young,RI
45811684,Charley Terrific,Female,Adult,RI
45811685,Charlie Brown,Male,Young,RI
45811639,Thunder / Sunshine,Male,Young,MA
45811610,Randy,Male,Adult,RI
45811609,Buckshot,Male,Young,RI
45811615,Dallas,Male,Young,RI
45811616,Zoey,Female,Adult,RI
45811617,Nova Caine,Female,Adult,RI
45811618,Clay,Male,Adult,RI
45811620,Snow,Female,Adult,RI
45811621,Lyin&#39; Queen,Female,Young,RI
45811622,Jimmy Chewz,Male,Baby,RI
45811626,Lil&#39; Bit Moore,Male,Adult,RI
45811627,Louise (F/K/A Lotus),Female,Adult,RI
45811628,Lucky Pup,Male,Young,RI
45811629,Brownie Locks,Female,Young,RI
45811630,Lentil,Female,Adult,RI
45811631,Mimi,Female,Adult,RI
45811632,Zack Suite,Male,Young,RI
45811633,Hugo,Male,Adult,RI
45811635,Luna Tick,Female,Adult,RI
45811637,Dozer,Male,Adult,RI
45811640,Evan,Male,Adult,RI
45811641,Jillian Attwood,Female,Adult,RI
45811642,Lulu,Female,Senior,RI
45811643,Starry,Female,Young,RI
45811646,Levi Bee,Male,Adult,RI
45811647,Sipsy,Female,Adult,RI
45811648,Phoebe,Female,Adult,RI
45811649,Merry Merry,Female,Adult,RI
45811651,Libby Love,Female,Young,RI
45811653,Vera Fang,Female,Baby,RI
45811595,Coco Cue,Female,Adult,RI
45811598,Koby Teeth,Male,Baby,RI
45811599,Greta / Vienna - Bonded Pair,Female,Senior,RI
45811601,Clearance Cecil,Male,Baby,RI
45811602,Falene,Female,Adult,RI
45811603,Camilla,Female,Young,RI
45811604,Duce Cue,Female,Adult,RI
45810836,Bonnie,Female,Young,CT
45810628,Skyler,Female,Adult,MA
45810559,Rudy,Female,Adult,MA
45810578,Sadie,Female,Young,MA
45810581,Princess,Female,Senior,MA
45810589,Nonnie,Female,Adult,MA
45810595,Luscious,Female,Adult,MA
45810602,Stella,Female,Adult,MA
45810604,Eelley,Female,Adult,MA
45805440,Sierra Mist,Female,Adult,NY
45805171,Aryn,Female,Adult,CT
45805155,Bailey,Male,Baby,CT
45804687,Dozer,Male,Baby,CT
45804543,Jake 2,Male,Adult,RI
45804244,Janet,Female,Baby,MA
45804182,Dot,Male,Adult,NJ
45804239,Jeff,Male,Baby,MA
45804205,Paul,Male,Baby,MA
45804112,Taffy  (Pp),Female,Adult,NH
45804101,Marco (Fostered In Tn),Male,Baby,CT
45804091,Montego (Fostered In Tn),Male,Baby,CT
45804078,Marlowe (Fostered In Tn),Male,Baby,CT
45804015,Michi (Fostered In Tn),Male,Baby,CT
45803715,Mateo (Fostered In Tn),Male,Baby,CT
45803474,Marlyn (Fostered In Tn),Female,Baby,CT
45802888,Pip   Ts.   Fee Reduced For Right Home.,Male,Young,RI
45802431,Maddie,Female,Young,CT
45802242,Harry - Fostered In Mass!,Male,Adult,CT
45802160,Bruschi,Male,Young,MA
45801842,Cow Cow,Female,Young,CT
45801752,Gibby,Male,Young,CT
45801393,Yipper,Male,Young,NY
45800430,Precious Perla,Female,Adult,MA
45800175,Denim-Pending,Male,Baby,VT
45800053,Beckett,Male,Baby,VT
45799703,George,Male,Adult,NH
45799148,Patty,Female,Adult,NY
45798819,Maisie,Female,Baby,NJ
45798075,Oreo,Male,Adult,NY
45797758,Astro Boy,Male,Young,NJ
45797721,Laddie - In Ri,Male,Adult,CT
45795813,Mickey,Male,Senior,NJ
45795896,Bradley,Male,Adult,NY
45795596,Gilley,Female,Senior,CT
45795159,Rayne,Female,Adult,NY
45795072,Bruce,Male,Young,NY
45794931,Biscotti,Female,Adult,NY
45794829,Charlie B- Come Meet Me!,Male,Baby,MA
45794510,Charlie In Ri,Male,Baby,RI
45793070,Chauncey Cc Cp,Male,Baby,RI
45793068,Roadie Cc Cp,Male,Baby,RI
45793060,Tasha,Female,Adult,RI
45793054,Hojo Cc Cp,Male,Baby,RI
45791422,Duke,Male,Adult,MA
45791197,Ruby - N,Female,Baby,NY
45790934,Caleb - (Courtesy Listing),Male,Young,CT
45790938,Ruby,Female,Baby,CT
45790457,Skipper,Male,Baby,CT
45790090,Jones,Male,Adult,CT
45789818,Buzz Lightyear,Male,Young,NJ
45789815,Mona,Female,Adult,NY
45789814,Elijah,Male,Adult,NY
45789775,Ebony-Anne,Female,Adult,CT
45789690,Vincent,Male,Adult,CT
45789616,Jewel,Female,Young,CT
45789604,Cannon Sdr In Ri,Male,Young,RI
45789487,Tito,Male,Adult,MA
45789449,Noodle,Male,Adult,MA
45789069,Stella,Female,Baby,NY
45789106,Herbert,Male,Adult,NY
45788860,Lee Joy,Female,Adult,NY
45788924,Daisy Dm In Ms,Female,Adult,RI
45788233,Envy,Female,Young,NY
45788225,Oreo,Female,Adult,NY
45788141,Chiquita,Female,Young,NY
45788035,Priscilla,Female,Young,CT
45787945,Scout,Male,Young,NY
45786829,Reba,Female,Adult,CT
45785662,Shelly,Female,Adult,MA
45785505,Sully,Male,Baby,CT
45785362,Napoleon Bonaparte,Male,Young,NJ
45784528,Cookie,Female,Young,NY
45783961,Sassy Mae -Adoption Pending,Female,Adult,NY
45783738,Hemingway,Male,Adult,MA
45783577,Sarge,Male,Senior,NJ
45783389,Patches,Female,Adult,NY
45782529,Aphrodite,Female,Senior,NY
45782429,Oscar,Male,Adult,NY
45782122,Diamond,Female,Adult,NY
45782152,Diana,Female,Young,NY
45782137,Chucky,Male,Senior,NY
45781588,Alpha,Male,Young,NY
45781552,Fawn,Female,Adult,NY
45781457,Gorgeous Gigi Is Loving & Smart!,Female,Young,MA
45781394,Chalupa,Male,Young,NJ
45780922,Maya,Female,Adult,RI
45780898,Ellie,Female,Adult,CT
45780888,Duke,Male,Adult,RI
45780557,Gabe,Male,Young,CT
45779686,Flipper,Male,Young,MA
45779636,Max,Male,Young,NY
45779472,Janet,Female,Baby,RI
45779462,Crissy,Female,Baby,RI
45778947,Ruby Sue---Available For A Meeting!,Female,Baby,RI
45778690,Lita,Female,Adult,RI
45778352,Hunter,Male,Young,CT
45778378,Junie,Female,Young,NY
45778122,Lexi,Female,Adult,RI
45777863,Lainey,Female,Adult,RI
45777775,Tobi T.,Male,Young,CT
45777432,Cassie,Female,Young,CT
45777476,King,Male,Young,CT
45777431,Regan,Female,Baby,CT
45777337,Charleston - Aka Charlie,Male,Adult,NY
45776876,Misha*Pending*,Female,Adult,CT
45776373,Pepper,Female,Senior,CT
45776206,Marshall,Male,Adult,MA
45775240,Tucker,Male,Young,MA
45775349,Litter Of 7 Lab Mix Pups,Male,Baby,CT
45775232,Candy,Female,Baby,NY
45774764,Chuckles,Male,Adult,NY
45774177,Saeger,Male,Adult,CT
45773921,Spinach Salad *Local* Meet Me!,Female,Baby,RI
45773919,Sprout Salad *Local* Meet Me!,Female,Baby,RI
45773920,Kale Salad *Local* Meet Me!,Female,Baby,RI
45772770,Jake ( Courtesy Post),Male,Adult,MA
45772149,Sarge,Male,Young,NY
45771854,Rocko,Male,Senior,NY
45771445,Oceana,Female,Baby,NY
45771438,Odelle,Female,Baby,NY
45771403,October,Female,Baby,NY
45770595,Odin,Male,Young,MA
45770434,King,Male,Young,NY
45770103,Monty,Male,Baby,CT
45770303,Reba,Female,Senior,CT
45770053,Libby,Female,Baby,CT
45770057,Rosette,Female,Baby,NY
45770042,Raylynn,Female,Baby,NY
45770038,Racquel,Female,Baby,NY
45770026,Rosarita,Female,Baby,NY
45769931,Zara,Female,Young,RI
45769234,Jagger,Male,Young,NY
45769226,Kato,Male,Young,NY
45768921,Riley,Male,Senior,CT
45768006,Queenie,Female,Adult,NY
45767304,Ny-Emma & Kody,Female,Adult,NJ
45704675,Logan,Male,Baby,CT
45766920,Tessa,Female,Adult,CT
45704613,Lilith,Female,Baby,CT
45703969,Delilah,Female,Young,CT
45766692,Maddox (Sc),Male,Adult,NY
45766184,Crimson,Male,Adult,MA
45766202,Jackie,Female,Baby,NJ
45765930,Jordon,Male,Baby,NJ
45765830,Holly,Female,Adult,NY
45765748,Buck,Male,Young,CT
45765766,Remy,Male,Adult,NY
45765643,Chapo,Male,Baby,NY
45765458,Fred,Male,Adult,NY
45765324,Cinnamon Uchs In Ms,Female,Young,RI
45765325,Ginger Uchs In Ms,Female,Young,RI
45764628,Sasha,Female,Adult,MA
45764555,Charleston,Male,Adult,MA
45764093,Gin-Gin,Female,Adult,NJ
45764006,Tan France,Male,Young,NY
45763172,Chunky Monkey,Male,Baby,MA
45762424,Oakley,Male,Young,CT
45762366,Mike Cc Cp,Male,Baby,RI
45762364,Carol Cc Cp,Female,Baby,RI
45762118,Naomi,Female,Young,NY
45744860,Ollie,Male,Young,VT
45761389,Flynn,Male,Adult,CT
45761018,Camille,Female,Young,CT
45760446,Sicily,Female,Baby,NY
45760500,Maisy,Female,Young,RI
45760581,Sally,Female,Young,NY
45759724,Merry,Female,Senior,NJ
45759667,19-400 Gabby,Female,Senior,NY
45759653,Ellie,Female,Young,NY
45759589,Nan-Pending,Female,Baby,VT
45759569,Bet,Female,Baby,VT
45759539,Kym,Female,Baby,VT
45759533,Nighthawk,Male,Baby,VT
45758807,Holly Hunter,Female,Young,VT
45758698,Buck,Male,Adult,NY
45758641,Doughboy,Male,Adult,CT
45758058,Jack,Male,Baby,NY
45757655,~Urgent~ Sweet May,Female,Senior,CT
45757613,Triscuit,Male,Young,NY
45757612,Mcallister Sdr In Tx,Male,Adult,RI
45757429,Bg,Male,Senior,MA
45756514,Lucky,Male,Senior,MA
45756426,Liam,Male,Baby,MA
45754357,Dexter $100,Male,Senior,RI
45754070,Stefano,Male,Baby,NY
45754274,Peeka,Female,Adult,CT
45753647,Milo Dos,Male,Young,NY
45753590,Toby,Male,Senior,CT
45753543,Honey Bun,Female,Young,CT
45753536,Junior,Male,Adult,CT
45753419,Clyde,Male,Adult,CT
45753118,Uno,Male,Young,CT
45752881,Anna &Amp; Bama (F/M),Female,Baby,CT
45752842,Beatrice,Female,Baby,NJ
45749063,Ernest,Male,Young,CT
45751669,Remy,Male,Baby,MA
45750234,Dallas,Male,Young,NY
45750726,Ollie,Male,Senior,NY
45749497,Ivy,Female,Adult,NY
45748535,Alfie,Male,Adult,NH
45748458,Shaggy,Male,Adult,NH
45748366,Ricky,Male,Young,MA
45747714,Carolina Aka Loretta,Female,Young,NY
45747325,Porter Sdr In Tx,Male,Adult,RI
45746852,Freddie Mercury,Male,Young,CT
45746872,Mario,Male,Young,NY
45746186,Kyle,Male,Baby,CT
45746070,Martina Cc Cp,Female,Baby,RI
45745994,Joe Bill Cc Cp,Male,Baby,RI
45745699,Harper,Female,Baby,NY
45745108,Canoe,Male,Baby,CT
45744975,Bentley,Male,Adult,CT
45744480,Betty Lou - Fee Waived For The Right Home - Caw,Female,Senior,RI
45744710,Destiny (Fostered In Tn),Female,Baby,CT
45744697,Andy (Fostered In Tn),Male,Baby,CT
45744689,Ranger (Fostered In Tn),Male,Baby,CT
45744653,Lottie (Fostered In Tn),Female,Baby,CT
45744320,Ava,Female,Baby,NY
45744311,Rosie,Female,Baby,NY
45744198,Easton,Male,Adult,MA
45744169,Roxie,Female,Baby,NY
45743997,Duke,Male,Baby,CT
45743711,Sally,Female,Adult,VT
45743671,Gus,Male,Adult,VT
45743280,Bugs,Male,Baby,CT
45743081,Henry,Male,Adult,VT
45743050,Mojo,Male,Young,VT
45741749,Noa,Female,Young,NY
45742046,Beau,Male,Young,NY
45741902,Fenton Sdr In Tx,Male,Young,RI
45741836,Murphy,Male,Young,CT
45741152,Buddy,Male,Adult,NY
45741740,Annabelle,Female,Young,NY
45741559,Eddie Milo,Male,Adult,NY
45741276,Jazzy,Female,Adult,NY
45741274,Hazel,Female,Baby,NY
45741290,Forrest,Male,Young,NY
45741247,~Chocolate Chip~,Male,Adult,CT
45741181,Daisy,Female,Baby,NY
45741029,Treasure,Female,Adult,NY
45741038,Gidget And Sadie,Female,Adult,NY
45740921,Big Mama Darla,Female,Adult,NY
45740974,Parisa Adoption Pending!,Female,Young,NY
45740464,Prada,Female,Adult,NY
45739809,Kaiser,Male,Adult,CT
45739705,Kari,Female,Adult,MA
45739674,Ice & Cream,Male,Senior,NY
45739691,Ryland Sdr In Tx,Male,Young,RI
45739692,Cezanne Sdr In Tx,Female,Young,RI
45739663,Baba,Female,Senior,CT
45739600,Uno,Female,Young,CT
45739603,Luna,Female,Young,NY
45739022,Tony,Male,Baby,NJ
45738887,Heidi,Female,Adult,NY
45738886,Logan,Male,Senior,NY
45738880,Mikey,Male,Senior,NY
45738875,Frances,Female,Baby,NY
45738874,Sugar,Female,Young,NY
45738885,Honey,Female,Young,NY
45737510,Jade,Male,Baby,NY
45737478,Rex,Male,Baby,NY
45737235,Lemon,Female,Adult,NY
45737180,Jerry,Male,Young,NY
45737118,Domino,Male,Baby,NJ
45736543,Eboney   Th,Female,Young,RI
45736633,Waylon,Male,Adult,CT
45736641,Noah,Male,Adult,CT
45736631,Gumpy,Male,Adult,CT
45736161,Rico,Male,Adult,NY
45736037,#527 Lou,Male,Young,CT
45736007,#333 Betty,Female,Young,CT
45735835,#76 Molly,Female,Adult,CT
45735788,Willie,Male,Adult,CT
45735783,Henry,Male,Adult,CT
45735402,Trudy,Female,Baby,NH
45735238,Sabrina,Female,Baby,NH
45735245,Mayvys,Female,Adult,CT
45734986,Elvis,Male,Young,MA
45734898,Scooby Doo,Male,Young,MA
45734129,Darby,Female,Baby,CT
45734059,Katie,Female,Young,VT
45734056,Mila,Female,Baby,VT
45734053,Noah,Male,Baby,VT
45733881,Oriana,Female,Baby,VT
45733878,Paisley-Pending,Female,Baby,VT
45733814,Uli,Male,Baby,VT
45733324,Chispa,Female,Adult,NY
45733323,Cooper,Male,Adult,NY
45732026,Gloria,Female,Baby,NY
45731805,Shelby 2,Female,Baby,NJ
45731713,Lucy Classic Comedy,Female,Adult,MA
45731715,Clyde Blue,Male,Baby,MA
45731170,Wally,Male,Young,NY
45730721,Snow,Male,Adult,NY
45730199,Chapman,Male,Adult,NY
45728828,Bear Bear 19.5 Lbs,Male,Adult,NY
45728872,Rita,Female,Young,NY
45728807,Isadora Duncan,Female,Baby,NY
45728823,Rain,Female,Baby,CT
45728771,Bolt,Male,Baby,CT
45728750,Storm,Female,Baby,CT
45728691,Hudson And Ivy,Male,Senior,MA
45728543,Jazzy Jackie,Male,Adult,MA
45728367,Steel,Male,Baby,NY
45728338,Rufus2,Male,Senior,MA
45728277,Stella And Chumlee Bonded Pair,Female,Adult,NY
45728279,Miner,Male,Senior,NY
45727964,Popeye,Male,Young,NY
45727901,Charlee,Female,Adult,NY
45727853,Stassi,Female,Young,NY
45725042,Ruby,Female,Adult,NJ
45724981,Heidi,Female,Adult,CT
45724383,Dazy,Female,Senior,MA
45724456,Badger,Female,Young,CT
45724407,Buckley,Male,Adult,CT
45724411,Bluebird,Male,Young,CT
45723679,July,Female,Young,NJ
45723481,Cucumber,Male,Senior,NY
45723497,Bolo,Male,Adult,NY
45723371,Scout,Female,Adult,NY
45723083,Sadie - Lovely Adult  Girl !,Female,Adult,NJ
45723074,Monsta (Aka Monster),Male,Baby,NY
45722275,Blaze,Male,Adult,NY
45722229,Angel,Female,Adult,NY
45721863,Nina,Female,Young,NY
45721729,"Jimbo, 9074",Male,Adult,NJ
45721680,Ted Terrier *Local* Meet Me!,Male,Baby,RI
45720778,Louie,Male,Young,NY
45720347,Faye,Female,Young,NY
45720041,Nahla,Female,Adult,NJ
45720198,Lonnie Aka Bonnie,Female,Adult,CT
45372662,Chip,Male,Adult,CT
45720063,Max,Male,Adult,CT
45720005,Banana,Male,Young,CT
45719994,Thomasina Sdr In Tx,Female,Young,RI
45719836,Chiquita,Female,Young,NJ
45719827,Sadie,Female,Young,CT
45719714,Daisy,Female,Senior,CT
45719626,Groot-Come Meet Me 9.16.19,Male,Adult,MA
45719603,Ernie,Male,Adult,NJ
45718639,London,Female,Adult,MA
45718640,Linda Valiente,Female,Baby,MA
45718200,Sara,Female,Young,NY
45718203,Jordan,Female,Young,NY
45717849,Maximus,Male,Senior,RI
45716627,Richard,Male,Baby,CT
45716569,Willa,Female,Senior,NY
45716511,Fiddle,Female,Young,MA
45716495,Banjo,Male,Young,MA
45716449,Honey,Female,Baby,MA
45716133,Mollie,Female,Adult,NY
45716131,Cissy,Female,Adult,NY
45715852,Warren,Male,Young,CT
45714771,Nico,Male,Senior,CT
45714900,Lincoln,Male,Adult,NJ
45713835,Buddy And Daphne,Male,Adult,NY
45713571,Dutch,Male,Adult,MA
45713435,Rocky Loving Older Boy,Male,Senior,MA
45713370,Joshua Loving Gorgeous Puppy,Male,Baby,MA
45713153,Boyd (Sweet Family Dog),Male,Adult,NY
45712772,Daisy Uchs In Ri,Female,Senior,RI
45711773,Shadow,Female,Adult,NJ
45711722,Nina,Female,Baby,NJ
45711747,Elsa,Female,Young,NY
45711741,Bandit,Male,Baby,NJ
45711728,Elizabeth Sanford,Female,Baby,MA
45711647,Zin,Male,Baby,NJ
45710099,Lexi,Female,Adult,NJ
45711640,Pino,Female,Baby,NJ
45711609,Moscato,Female,Baby,NJ
45711587,Darby,Female,Baby,NJ
45711576,Dory,Female,Baby,NJ
45711568,Doc,Male,Baby,NJ
45711006,Brandon,Male,Adult,CT
45711324,Kangaroo,Male,Adult,NJ
45710271,Dolly-Pending Adoption,Female,Baby,CT
45709422,Wheezy,Male,Young,NY
45709010,Bella,Female,Young,CT
45708833,Noah,Male,Senior,NY
45708440,Spike - Cp,Male,Baby,CT
45708614,Fozzie,Male,Adult,NY
45708218,Comet,Male,Young,CT
45708223,Biscuit & Bear,Male,Adult,MA
45708136,Petra,Female,Baby,NY
45707948,Bonnie,Female,Young,CT
45707715,Buddy,Male,Adult,NY
45707523,Freckles,Female,Young,CT
45707470,Deejay,Male,Adult,NY
45707446,Natalie,Female,Young,NY
45707312,Jake,Male,Adult,MA
45706395,James,Male,Baby,RI
45706026,Derrick,Male,Adult,NY
45706025,Michelle,Female,Adult,NY
45705808,Tobias Funke,Male,Adult,NY
45705806,Nate Archibald,Male,Adult,NY
45705650,Lola & Chloe - Pending,Female,Young,CT
45705643,Sofia,Female,Baby,CT
45705156,Bronco,Male,Baby,NJ
45705154,Bengal,Female,Baby,NJ
45705153,Steeler(Adoption Pending),Female,Baby,NJ
45705096,Gemma,Female,Young,NY
45704814,Midnight,Male,Young,NY
45704815,Starry,Female,Young,NY
45704704,Gaston,Male,Baby,NY
45704707,Star,Female,Adult,NY
45704677,Koele,Male,Adult,NY
45704653,Chester,Male,Adult,NY
45704520,Nipsey,Male,Young,NY
45703998,Ariel,Female,Senior,NY
45703761,Duke,Male,Young,CT
45702651,Leo,Male,Baby,NY
45702048,Lila,Female,Adult,NY
45701451,Kinley,Male,Young,NY
45701240,Bully,Male,Young,NY
45700281,Sugar,Female,Young,NY
45699913,Fizzgig,Male,Young,NY
45699878,Wynonna,Female,Young,MA
45699833,Mr Pickles,Male,Young,NY
45699861,Walter,Male,Baby,MA
45699820,Randy,Male,Adult,MA
45699797,Julius,Male,Baby,MA
45699557,Tibet,Male,Senior,NJ
45699383,Benji,Male,Baby,MA
45698928,Cash,Male,Young,CT
45698659,"Ira - Courtesty Posting, Brockton, Ma",Female,Young,MA
45698577,Oliver,Male,Baby,NY
45698472,Bella,Female,Adult,NY
45697704,Isabella,Female,Young,CT
45697595,Custard,Female,Young,NY
45696920,~Gorgeous Luca~,Male,Young,CT
45696561,Mia 2,Female,Senior,NJ
45695389,Emily Coleman,Female,Young,NY
45695277,Sam Shakusky,Male,Young,NY
45695223,Koda,Male,Baby,NY
45694907,Ozzie,Male,Senior,NY
45691729,Mickey,Male,Young,CT
45691988,Sara,Female,Baby,CT
45691991,Wright,Male,Young,CT
45691173,Popcorn,Male,Adult,NY
45690895,Maggie,Female,Adult,NY
45690359,Maya--Come Meet Me!,Female,Baby,MA
45690418,Rudy Foster,Male,Baby,MA
45688812,Penny,Female,Young,MA
45688756,Dodge,Male,Young,MA
45688428,Fiona,Female,Young,MA
45688314,Phoebe,Female,Adult,NY
45687688,Patch,Male,Baby,CT
45687676,Posha,Female,Baby,CT
45687669,Petula,Female,Baby,CT
45686465,Chloe,Female,Baby,CT
45686155,Coco,Female,Baby,RI
45686349,Georgia,Female,Young,RI
45686343,Red,Male,Baby,NY
45686085,Zoey,Female,Young,RI
45684642,Sienna,Female,Adult,NY
45684389,Flops,Female,Young,NY
45684355,Dozer (Courtesy Post),Male,Young,MA
45683645,Sweet Ana,Female,Baby,MA
45683584,Thelma,Female,Adult,NY
45682774,Rainey,Male,Baby,CT
45682757,Rowdy,Female,Baby,CT
45682552,Mavis,Female,Young,CT
45682301,Macy,Female,Young,RI
45682135,Brandon,Male,Adult,CT
45682138,Bella,Female,Adult,RI
45682246,Wanda,Female,Young,NY
45682090,"Vegas, 9210",Female,Senior,NJ
45682064,Brad,Male,Adult,CT
45681840,Girlie Girl,Female,Young,VT
45681230,Baby,Female,Senior,RI
45681078,Astro In Ri,Male,Adult,RI
45680592,Little Bit,Female,Young,CT
45679348,Olive,Male,Adult,NY
45679345,Sunshine,Female,Baby,NY
45679341,Zoey,Female,Baby,NY
45679344,Spot,Male,Baby,NY
45678912,Tessa,Female,Baby,RI
45678307,Pip,Male,Young,NY
45678184,Knox,Male,Baby,NY
45677162,Mia,Female,Adult,NY
45676784,Shoco,Male,Baby,NJ
45676800,Gingerbread *Bonded Pair*,Female,Adult,CT
45676794,Milo,Male,Adult,NY
45676762,Phoebe *Bonded Pair*,Female,Adult,CT
45676768,Juneau,Female,Young,NJ
45676620,Avery,Female,Young,NY
45676569,Raleigh,Male,Young,NJ
45676515,Tyler,Male,Baby,NY
45676430,Tilly,Female,Baby,NY
45676412,Piper,Female,Baby,CT
45676340,Zepplin Needs A New Home! In New England ! Video !,Male,Adult,CT
45675687,19-414 Tyson,Male,Adult,NY
45675659,19-382 Shep,Male,Adult,NY
45529347,Pluto,Male,Baby,VT
45675522,19-374 Luna,Female,Adult,NY
45674918,Lilo,Male,Adult,NJ
45674834,Buddy,Male,Adult,NJ
45673396,Annie,Female,Adult,MA
45673272,Scrappy,Male,Young,CT
45673159,Whistler - Big Beauty!,Male,Adult,NY
45672302,Leon,Male,Adult,NH
45671742,Charlie,Male,Young,NY
45671120,Mops,Female,Young,NY
45671093,Andrew,Male,Senior,NJ
45670050,Sallie Mae,Female,Adult,MA
45670049,Squeaker,Male,Baby,MA
45670043,Schilling,Female,Baby,CT
45669650,Max,Male,Baby,NY
45669585,Jessica Cg In Ri,Female,Young,RI
45669587,Melissa Cg In Ri,Female,Young,RI
45669497,Pike - Adopted,Male,Baby,MA
45669197,Euro,Female,Baby,CT
45669199,Franc,Male,Baby,CT
45669201,Ruble,Female,Baby,CT
45669200,Dubloon,Male,Baby,CT
45669202,Crypto,Female,Baby,CT
45669203,Penny,Female,Adult,CT
45668754,Mickey,Male,Young,NY
45668750,Reynaldo,Male,Young,NY
45668524,Eeyore---Available For Meeting!,Male,Baby,RI
45668052,Leloni Sdr In New England,Female,Adult,RI
45667944,River,Male,Young,CT
45667934,Aisa,Female,Adult,NY
45667880,Maizie,Female,Young,CT
45667854,Buster,Male,Adult,CT
45667794,Buddy Jones (Gapr/Fostered In Tn),Male,Senior,CT
45667759,Baby Jones (Gapr/Fostered In Tn),Female,Senior,CT
45667720,Dandy,Male,Baby,CT
45667592,Darby - Ready Now!,Female,Young,CT
45667449,Laney Lynn,Female,Baby,CT
45667307,Gilligan (P),Male,Baby,NY
45667223,Antonio - N,Male,Baby,NY
45666851,Antonio,Male,Baby,CT
45666849,Lola,Female,Young,CT
45666679,Petey,Male,Young,NY
45666384,"Presley - In Pebroke, Ma - Adoption Pending",Male,Young,MA
45666365,Pat,Male,Adult,NY
45666310,Clara,Female,Young,NY
45666098,Birdie Grace,Female,Adult,NY
45665901,Lily,Female,Baby,NY
45665894,Miranda,Female,Young,RI
45665791,Wally - N,Male,Baby,NY
45656774,Wally,Male,Baby,CT
45665689,River,Male,Baby,NY
45665437,Hixon,Male,Baby,RI
45665510,Lemon Meringue,Female,Adult,NY
45665455,Charlie,Male,Young,CT
45665393,Aaron,Male,Baby,RI
45665228,Ozzy,Male,Young,CT
45664669,Polly,Female,Adult,VT
45664622,Archie,Male,Baby,VT
45664403,Donovan,Male,Young,MA
45662511,Mojo,Male,Young,CT
45662049,Garth,Male,Adult,MA
45661877,Caity,Female,Adult,NY
45661871,Mae - Senior,Female,Senior,NY
45661868,Cash,Male,Baby,NY
45661851,Henir,Male,Baby,NY
45661845,Max,Male,Baby,NY
45661839,Diesel,Male,Baby,NY
45661838,Leif,Female,Young,NJ
45661689,Jay (Female),Female,Baby,NY
45661676,Brooklyn,Female,Adult,NJ
45661083,Timon -Adoption Pending,Male,Adult,NY
